userid,password,residence_state,high_school_name,high_school_city,high_school_state,GPA,college_class,major_1,major_2,SAT_math,SAT_EBRW,ACT_English,ACT_math,ACT_reading,ACT_science,ACT_composite,SAT_literature,SAT_US_hist,SAT_world_hist,SAT_math_I,SAT_math_II,SAT_eco_bio,SAT_mol_bio,SAT_chemistry,SAT_physics,num_AP_passed
30_OH_31,30_OH_31!,OH,Arcadia High School,Arcadia,OH,3.0,2024,Biology,History,560.0,540.0,22,24,23,22,23,640.0,640.0,660.0,660.0,640.0,640.0,650.0,660.0,650.0,2
30_OH_32,30_OH_32!,OH,Arcadia High School,Arcadia,OH,3.1,2024,Biology,Philosophy,540.0,550.0,22,22,23,24,23,640.0,640.0,650.0,650.0,660.0,660.0,640.0,650.0,650.0,3
30_OH_33,30_OH_33!,OH,Arcadia High School,Arcadia,OH,3.0,2025,Biology,English,560.0,550.0,22,23,24,22,23,640.0,640.0,650.0,650.0,640.0,650.0,660.0,650.0,650.0,3
30_OH_34,30_OH_34!,OH,Arcadia High School,Arcadia,OH,3.0,2025,Biology,Psychology,560.0,540.0,23,23,22,22,22,650.0,650.0,660.0,660.0,640.0,650.0,660.0,650.0,640.0,4
30_OH_35,30_OH_35!,OH,Arcadia High School,Arcadia,OH,2.8,2025,Biology,Philosophy,540.0,560.0,24,23,22,23,23,660.0,640.0,640.0,640.0,640.0,660.0,640.0,650.0,660.0,2
30_OH_36,30_OH_36!,OH,Arcadia High School,Arcadia,OH,2.8,2024,Biology,History,560.0,540.0,24,24,23,24,24,650.0,660.0,660.0,640.0,640.0,660.0,640.0,640.0,650.0,4
30_OH_37,30_OH_37!,OH,Arcadia High School,Arcadia,OH,3.2,2024,Biology,English,550.0,550.0,23,22,22,22,22,640.0,650.0,640.0,640.0,640.0,640.0,660.0,640.0,640.0,2
30_OH_38,30_OH_38!,OH,Arcadia High School,Arcadia,OH,3.0,2024,Biology,History,560.0,560.0,23,24,23,22,23,650.0,640.0,640.0,650.0,650.0,640.0,650.0,650.0,640.0,4
30_OH_39,30_OH_39!,OH,Arcadia High School,Arcadia,OH,2.8,2025,Biology,Philosophy,540.0,540.0,23,22,24,24,23,640.0,640.0,650.0,660.0,660.0,640.0,640.0,640.0,660.0,2
30_SC_40,30_SC_40!,SC,South Pointe High School,Rock Hill,SC,2.8,2025,Biology,History,550.0,550.0,24,24,22,24,24,650.0,640.0,660.0,650.0,650.0,660.0,660.0,660.0,640.0,3
30_SC_41,30_SC_41!,SC,South Pointe High School,Rock Hill,SC,3.2,2024,Biology,English,540.0,560.0,22,23,24,24,23,640.0,650.0,650.0,640.0,660.0,660.0,640.0,650.0,660.0,3
30_SC_42,30_SC_42!,SC,South Pointe High School,Rock Hill,SC,3.2,2025,Biology,English,540.0,540.0,24,22,23,23,23,650.0,640.0,660.0,650.0,650.0,660.0,660.0,640.0,650.0,3
30_SC_43,30_SC_43!,SC,South Pointe High School,Rock Hill,SC,3.2,2025,Biology,History,560.0,560.0,22,22,22,24,22,660.0,660.0,650.0,640.0,640.0,640.0,650.0,650.0,660.0,4
30_SC_44,30_SC_44!,SC,South Pointe High School,Rock Hill,SC,2.9,2025,Biology,History,540.0,540.0,24,24,22,22,23,650.0,640.0,640.0,640.0,650.0,650.0,640.0,650.0,650.0,3
30_SC_45,30_SC_45!,SC,South Pointe High School,Rock Hill,SC,3.0,2024,Biology,History,540.0,540.0,23,24,22,23,23,660.0,650.0,650.0,640.0,640.0,660.0,660.0,640.0,650.0,3
30_SC_46,30_SC_46!,SC,South Pointe High School,Rock Hill,SC,3.1,2025,Biology,Philosophy,550.0,550.0,24,23,22,22,23,640.0,640.0,640.0,640.0,640.0,650.0,640.0,650.0,660.0,2
30_SC_47,30_SC_47!,SC,South Pointe High School,Rock Hill,SC,3.2,2024,Biology,English,550.0,540.0,22,24,23,24,23,650.0,640.0,640.0,640.0,640.0,660.0,660.0,660.0,660.0,3
30_SC_48,30_SC_48!,SC,South Pointe High School,Rock Hill,SC,2.8,2025,Biology,English,550.0,550.0,23,24,24,23,24,640.0,660.0,660.0,660.0,650.0,650.0,660.0,640.0,640.0,3
30_SC_49,30_SC_49!,SC,South Pointe High School,Rock Hill,SC,3.0,2024,Biology,English,540.0,560.0,24,24,23,23,24,640.0,650.0,660.0,660.0,640.0,650.0,660.0,660.0,650.0,2
30_SC_50,30_SC_50!,SC,South Pointe High School,Rock Hill,SC,3.0,2024,Biology,History,550.0,560.0,22,22,24,24,23,660.0,640.0,660.0,650.0,640.0,660.0,640.0,660.0,660.0,3
30_SC_51,30_SC_51!,SC,South Pointe High School,Rock Hill,SC,3.0,2025,Biology,Philosophy,540.0,550.0,22,22,24,24,23,640.0,640.0,650.0,650.0,640.0,660.0,650.0,660.0,640.0,2
30_SC_52,30_SC_52!,SC,South Pointe High School,Rock Hill,SC,2.8,2025,Biology,English,560.0,550.0,24,24,22,23,23,660.0,660.0,640.0,640.0,660.0,660.0,660.0,640.0,660.0,3
30_SC_53,30_SC_53!,SC,South Pointe High School,Rock Hill,SC,2.8,2024,Biology,History,550.0,550.0,22,22,24,22,22,660.0,640.0,650.0,650.0,640.0,640.0,640.0,650.0,640.0,4
30_SC_54,30_SC_54!,SC,South Pointe High School,Rock Hill,SC,3.1,2025,Biology,English,560.0,540.0,24,22,22,22,22,650.0,640.0,640.0,640.0,640.0,660.0,660.0,640.0,650.0,4
30_SC_55,30_SC_55!,SC,South Pointe High School,Rock Hill,SC,3.0,2025,Biology,History,560.0,540.0,22,23,24,24,23,660.0,640.0,640.0,640.0,650.0,640.0,640.0,660.0,650.0,4
30_SC_56,30_SC_56!,SC,South Pointe High School,Rock Hill,SC,2.9,2024,Biology,Philosophy,540.0,560.0,23,23,22,23,23,660.0,650.0,650.0,660.0,660.0,650.0,650.0,650.0,640.0,2
30_SC_57,30_SC_57!,SC,South Pointe High School,Rock Hill,SC,3.2,2025,Biology,Philosophy,540.0,560.0,24,23,22,22,23,640.0,660.0,640.0,660.0,650.0,650.0,660.0,650.0,660.0,4
30_SC_58,30_SC_58!,SC,South Pointe High School,Rock Hill,SC,2.8,2024,Biology,History,560.0,550.0,23,23,24,23,23,650.0,660.0,650.0,640.0,660.0,640.0,640.0,650.0,640.0,4
30_SC_59,30_SC_59!,SC,South Pointe High School,Rock Hill,SC,3.0,2025,Biology,Psychology,560.0,540.0,22,22,24,24,23,660.0,660.0,660.0,650.0,650.0,660.0,640.0,640.0,640.0,4
30_SC_60,30_SC_60!,SC,South Pointe High School,Rock Hill,SC,3.2,2024,Biology,History,540.0,560.0,24,24,22,23,23,640.0,640.0,640.0,650.0,650.0,650.0,660.0,660.0,660.0,2
30_SC_61,30_SC_61!,SC,South Pointe High School,Rock Hill,SC,3.0,2024,Biology,Philosophy,560.0,540.0,22,23,23,22,22,660.0,650.0,640.0,650.0,650.0,640.0,660.0,640.0,660.0,3
30_SC_62,30_SC_62!,SC,South Pointe High School,Rock Hill,SC,3.2,2024,Biology,Psychology,540.0,540.0,23,23,22,22,22,640.0,650.0,660.0,640.0,640.0,660.0,660.0,640.0,650.0,3
30_SC_63,30_SC_63!,SC,South Pointe High School,Rock Hill,SC,3.0,2025,Biology,History,550.0,540.0,22,24,23,22,23,640.0,650.0,650.0,660.0,640.0,640.0,660.0,640.0,660.0,4
30_SC_64,30_SC_64!,SC,South Pointe High School,Rock Hill,SC,2.9,2024,Biology,English,560.0,550.0,23,23,23,24,23,640.0,650.0,650.0,660.0,640.0,650.0,660.0,640.0,660.0,2
30_SC_65,30_SC_65!,SC,South Pointe High School,Rock Hill,SC,3.0,2025,Biology,English,550.0,540.0,23,23,24,22,23,640.0,650.0,640.0,650.0,660.0,660.0,650.0,660.0,660.0,4
30_SC_66,30_SC_66!,SC,South Pointe High School,Rock Hill,SC,3.1,2025,Biology,English,550.0,550.0,23,23,22,24,23,660.0,660.0,650.0,640.0,660.0,660.0,640.0,660.0,640.0,2
30_SC_67,30_SC_67!,SC,South Pointe High School,Rock Hill,SC,2.8,2025,Biology,Philosophy,550.0,560.0,23,23,23,23,23,660.0,660.0,640.0,660.0,660.0,660.0,650.0,660.0,640.0,4
30_SC_68,30_SC_68!,SC,South Pointe High School,Rock Hill,SC,2.8,2024,Biology,Philosophy,560.0,540.0,22,22,23,23,22,660.0,640.0,650.0,660.0,650.0,640.0,650.0,640.0,650.0,3
30_SC_69,30_SC_69!,SC,South Pointe High School,Rock Hill,SC,2.8,2025,Biology,History,560.0,550.0,23,24,24,24,24,650.0,660.0,650.0,650.0,640.0,660.0,660.0,660.0,650.0,3
30_SC_70,30_SC_70!,SC,South Pointe High School,Rock Hill,SC,3.2,2024,Biology,English,540.0,550.0,22,23,23,24,23,650.0,660.0,660.0,650.0,660.0,640.0,660.0,660.0,660.0,4
30_SC_71,30_SC_71!,SC,South Pointe High School,Rock Hill,SC,2.8,2024,Biology,Psychology,540.0,540.0,22,24,22,23,23,640.0,640.0,660.0,650.0,640.0,650.0,640.0,640.0,660.0,4
30_SC_72,30_SC_72!,SC,South Pointe High School,Rock Hill,SC,3.0,2025,Biology,Psychology,550.0,540.0,24,24,22,22,23,660.0,650.0,660.0,650.0,660.0,660.0,660.0,640.0,660.0,4
30_SC_73,30_SC_73!,SC,South Pointe High School,Rock Hill,SC,3.1,2024,Biology,Psychology,550.0,560.0,23,24,23,24,24,660.0,660.0,660.0,640.0,640.0,660.0,650.0,650.0,650.0,2
30_SC_74,30_SC_74!,SC,South Pointe High School,Rock Hill,SC,2.9,2025,Biology,English,560.0,550.0,22,22,23,24,23,640.0,640.0,650.0,650.0,650.0,650.0,660.0,650.0,640.0,4
30_SC_75,30_SC_75!,SC,South Pointe High School,Rock Hill,SC,3.1,2024,Biology,History,540.0,540.0,23,23,24,23,23,660.0,660.0,660.0,660.0,640.0,660.0,660.0,640.0,650.0,2
30_SC_76,30_SC_76!,SC,South Pointe High School,Rock Hill,SC,2.8,2025,Biology,Philosophy,550.0,560.0,24,22,23,23,23,650.0,650.0,660.0,640.0,640.0,650.0,640.0,640.0,650.0,3
30_SC_77,30_SC_77!,SC,South Pointe High School,Rock Hill,SC,3.2,2025,Biology,English,560.0,550.0,23,22,24,23,23,660.0,650.0,640.0,650.0,660.0,650.0,660.0,640.0,650.0,2
30_SC_78,30_SC_78!,SC,South Pointe High School,Rock Hill,SC,3.2,2024,Biology,English,540.0,550.0,23,22,22,22,22,650.0,650.0,640.0,640.0,660.0,650.0,640.0,650.0,660.0,4
30_SC_79,30_SC_79!,SC,South Pointe High School,Rock Hill,SC,2.8,2025,Biology,English,550.0,560.0,24,24,24,22,24,660.0,640.0,660.0,640.0,660.0,650.0,640.0,660.0,650.0,2
30_MI_80,30_MI_80!,MI,Otsego High School,Otsego,MI,2.8,2025,Biology,History,560.0,550.0,24,24,23,23,24,640.0,650.0,660.0,650.0,640.0,640.0,650.0,640.0,650.0,2
30_MI_81,30_MI_81!,MI,Otsego High School,Otsego,MI,3.2,2024,Biology,Philosophy,540.0,550.0,22,22,23,22,22,660.0,650.0,650.0,660.0,660.0,640.0,640.0,640.0,640.0,3
30_MI_82,30_MI_82!,MI,Otsego High School,Otsego,MI,2.9,2024,Biology,Psychology,540.0,540.0,23,22,23,23,23,650.0,660.0,660.0,650.0,650.0,650.0,640.0,640.0,640.0,3
30_MI_83,30_MI_83!,MI,Otsego High School,Otsego,MI,2.8,2024,Biology,English,550.0,540.0,24,22,23,24,23,640.0,650.0,640.0,640.0,660.0,650.0,640.0,650.0,650.0,2
30_MI_84,30_MI_84!,MI,Otsego High School,Otsego,MI,3.1,2025,Biology,English,560.0,550.0,22,24,23,23,23,650.0,660.0,650.0,660.0,660.0,650.0,660.0,640.0,640.0,2
30_MI_85,30_MI_85!,MI,Otsego High School,Otsego,MI,3.0,2024,Biology,English,540.0,560.0,23,22,22,22,22,650.0,640.0,650.0,650.0,640.0,660.0,650.0,660.0,660.0,2
30_MI_86,30_MI_86!,MI,Otsego High School,Otsego,MI,2.8,2024,Biology,English,540.0,550.0,22,24,22,23,23,660.0,640.0,650.0,660.0,660.0,640.0,660.0,660.0,660.0,4
30_MI_87,30_MI_87!,MI,Otsego High School,Otsego,MI,3.2,2025,Biology,Philosophy,560.0,560.0,24,24,23,23,24,660.0,640.0,640.0,660.0,640.0,650.0,650.0,650.0,650.0,2
30_MI_88,30_MI_88!,MI,Otsego High School,Otsego,MI,3.1,2024,Biology,History,550.0,540.0,22,23,23,22,22,640.0,660.0,640.0,650.0,650.0,660.0,640.0,650.0,650.0,4
30_MI_89,30_MI_89!,MI,Otsego High School,Otsego,MI,3.1,2025,Biology,Psychology,560.0,560.0,22,23,23,23,23,660.0,650.0,660.0,640.0,660.0,650.0,640.0,650.0,640.0,3
30_MI_90,30_MI_90!,MI,Otsego High School,Otsego,MI,3.0,2025,Biology,Psychology,560.0,550.0,22,23,23,22,22,650.0,660.0,650.0,640.0,660.0,660.0,640.0,660.0,660.0,4
30_MI_91,30_MI_91!,MI,Otsego High School,Otsego,MI,3.0,2024,Biology,Psychology,560.0,540.0,24,24,22,24,24,650.0,640.0,660.0,650.0,640.0,640.0,640.0,640.0,660.0,2
30_MI_92,30_MI_92!,MI,Otsego High School,Otsego,MI,2.8,2025,Biology,Philosophy,550.0,550.0,24,22,22,24,23,660.0,650.0,660.0,650.0,650.0,660.0,640.0,650.0,640.0,3
30_MI_93,30_MI_93!,MI,Otsego High School,Otsego,MI,2.8,2024,Biology,Philosophy,560.0,540.0,23,24,23,23,23,650.0,650.0,660.0,640.0,650.0,660.0,650.0,660.0,660.0,4
30_MI_94,30_MI_94!,MI,Otsego High School,Otsego,MI,3.2,2025,Biology,Psychology,560.0,550.0,24,24,22,24,24,640.0,660.0,640.0,660.0,660.0,660.0,640.0,650.0,640.0,2
30_MI_95,30_MI_95!,MI,Otsego High School,Otsego,MI,3.1,2025,Biology,History,540.0,540.0,24,22,23,23,23,650.0,640.0,660.0,660.0,650.0,650.0,660.0,660.0,660.0,4
30_MI_96,30_MI_96!,MI,Otsego High School,Otsego,MI,2.8,2025,Biology,Psychology,560.0,560.0,22,23,22,23,22,640.0,660.0,660.0,660.0,640.0,650.0,650.0,660.0,650.0,4
30_MI_97,30_MI_97!,MI,Otsego High School,Otsego,MI,3.1,2025,Biology,Philosophy,560.0,540.0,24,22,23,24,23,640.0,650.0,660.0,660.0,640.0,640.0,640.0,650.0,640.0,3
30_MI_98,30_MI_98!,MI,Otsego High School,Otsego,MI,3.1,2025,Biology,English,560.0,560.0,23,24,24,22,23,660.0,660.0,640.0,650.0,650.0,640.0,660.0,640.0,650.0,3
30_MI_99,30_MI_99!,MI,Otsego High School,Otsego,MI,2.8,2024,Biology,English,550.0,540.0,24,22,23,22,23,640.0,650.0,660.0,640.0,650.0,650.0,650.0,640.0,660.0,4
30_MI_100,30_MI_100!,MI,Otsego High School,Otsego,MI,2.9,2025,Biology,Psychology,540.0,550.0,23,22,23,23,23,640.0,640.0,640.0,640.0,640.0,640.0,640.0,660.0,660.0,3
30_MI_101,30_MI_101!,MI,Otsego High School,Otsego,MI,3.2,2024,Biology,Psychology,550.0,560.0,22,23,23,23,23,650.0,640.0,640.0,640.0,660.0,650.0,660.0,660.0,660.0,3
30_MI_102,30_MI_102!,MI,Otsego High School,Otsego,MI,3.2,2025,Biology,History,560.0,540.0,22,22,23,23,22,660.0,660.0,650.0,660.0,640.0,640.0,660.0,660.0,640.0,4
30_MI_103,30_MI_103!,MI,Otsego High School,Otsego,MI,3.2,2024,Biology,History,550.0,550.0,23,24,23,22,23,640.0,650.0,640.0,660.0,650.0,650.0,640.0,660.0,640.0,3
30_MI_104,30_MI_104!,MI,Otsego High School,Otsego,MI,3.1,2025,Biology,Philosophy,540.0,550.0,24,23,24,22,23,660.0,660.0,640.0,650.0,650.0,650.0,660.0,640.0,660.0,2
30_MI_105,30_MI_105!,MI,Otsego High School,Otsego,MI,3.2,2025,Biology,English,550.0,540.0,22,23,23,24,23,640.0,640.0,660.0,650.0,640.0,640.0,640.0,650.0,660.0,4
30_MI_106,30_MI_106!,MI,Otsego High School,Otsego,MI,2.8,2025,Biology,Psychology,540.0,550.0,24,22,22,23,23,660.0,650.0,650.0,650.0,660.0,650.0,640.0,660.0,650.0,3
30_MI_107,30_MI_107!,MI,Otsego High School,Otsego,MI,2.9,2025,Biology,Psychology,560.0,560.0,24,23,24,22,23,640.0,650.0,640.0,650.0,640.0,650.0,650.0,640.0,640.0,2
30_MI_108,30_MI_108!,MI,Otsego High School,Otsego,MI,3.1,2025,Biology,History,550.0,540.0,24,23,23,22,23,650.0,660.0,650.0,660.0,640.0,650.0,650.0,660.0,640.0,3
30_MI_109,30_MI_109!,MI,Otsego High School,Otsego,MI,2.9,2024,Biology,History,550.0,560.0,24,24,23,22,23,660.0,640.0,660.0,650.0,640.0,660.0,650.0,660.0,650.0,2
30_MI_110,30_MI_110!,MI,Otsego High School,Otsego,MI,3.2,2025,Biology,English,560.0,540.0,23,23,24,22,23,640.0,660.0,640.0,650.0,650.0,650.0,660.0,660.0,650.0,4
30_MI_111,30_MI_111!,MI,Otsego High School,Otsego,MI,3.1,2024,Biology,Philosophy,540.0,550.0,22,24,24,23,23,650.0,650.0,640.0,650.0,640.0,650.0,640.0,650.0,640.0,3
30_MI_112,30_MI_112!,MI,Otsego High School,Otsego,MI,3.2,2025,Biology,Psychology,550.0,550.0,22,22,24,24,23,650.0,640.0,660.0,660.0,640.0,640.0,650.0,640.0,640.0,2
30_MI_113,30_MI_113!,MI,Otsego High School,Otsego,MI,3.1,2025,Biology,English,560.0,540.0,24,24,24,24,24,650.0,650.0,660.0,660.0,660.0,650.0,640.0,650.0,650.0,2
30_MI_114,30_MI_114!,MI,Otsego High School,Otsego,MI,2.9,2024,Biology,History,540.0,540.0,22,22,22,24,22,650.0,660.0,660.0,640.0,650.0,660.0,650.0,650.0,650.0,3
30_MI_115,30_MI_115!,MI,Otsego High School,Otsego,MI,3.2,2024,Biology,Psychology,540.0,550.0,24,22,24,23,23,640.0,650.0,660.0,650.0,640.0,640.0,650.0,640.0,640.0,4
30_MI_116,30_MI_116!,MI,Otsego High School,Otsego,MI,2.8,2024,Biology,History,540.0,560.0,23,24,24,23,24,660.0,640.0,660.0,640.0,650.0,660.0,660.0,650.0,650.0,4
30_MI_117,30_MI_117!,MI,Otsego High School,Otsego,MI,3.1,2024,Biology,History,550.0,540.0,22,23,22,24,23,650.0,650.0,640.0,660.0,650.0,660.0,660.0,650.0,640.0,2
30_MI_118,30_MI_118!,MI,Otsego High School,Otsego,MI,2.8,2024,Biology,Philosophy,540.0,560.0,24,24,24,24,24,660.0,640.0,640.0,660.0,640.0,650.0,640.0,650.0,640.0,2
30_MI_119,30_MI_119!,MI,Otsego High School,Otsego,MI,3.0,2024,Biology,English,560.0,560.0,23,24,24,23,24,660.0,650.0,650.0,650.0,650.0,650.0,660.0,640.0,660.0,4
30_NJ_120,30_NJ_120!,NJ,Sterling High School,Somerdale,NJ,3.1,2025,Biology,English,560.0,540.0,22,22,23,23,22,650.0,640.0,640.0,660.0,640.0,640.0,650.0,660.0,660.0,2
30_NJ_121,30_NJ_121!,NJ,Sterling High School,Somerdale,NJ,3.0,2025,Biology,Psychology,550.0,540.0,24,24,24,22,24,660.0,660.0,640.0,660.0,660.0,660.0,660.0,640.0,650.0,3
30_NJ_122,30_NJ_122!,NJ,Sterling High School,Somerdale,NJ,3.0,2024,Biology,English,540.0,560.0,22,24,24,24,24,650.0,650.0,660.0,650.0,660.0,650.0,650.0,640.0,660.0,2
30_NJ_123,30_NJ_123!,NJ,Sterling High School,Somerdale,NJ,2.9,2025,Biology,Psychology,540.0,560.0,24,22,23,23,23,650.0,640.0,640.0,640.0,660.0,650.0,660.0,640.0,650.0,3
30_NJ_124,30_NJ_124!,NJ,Sterling High School,Somerdale,NJ,3.2,2025,Biology,History,560.0,540.0,24,24,22,22,23,650.0,650.0,650.0,650.0,640.0,650.0,640.0,650.0,650.0,3
30_NJ_125,30_NJ_125!,NJ,Sterling High School,Somerdale,NJ,2.9,2024,Biology,English,550.0,550.0,23,24,24,22,23,640.0,660.0,650.0,650.0,660.0,650.0,640.0,660.0,640.0,2
30_NJ_126,30_NJ_126!,NJ,Sterling High School,Somerdale,NJ,3.2,2024,Biology,Psychology,550.0,550.0,24,24,22,22,23,640.0,640.0,640.0,640.0,660.0,660.0,660.0,640.0,660.0,4
30_NJ_127,30_NJ_127!,NJ,Sterling High School,Somerdale,NJ,3.2,2024,Biology,Psychology,540.0,540.0,22,23,24,23,23,660.0,660.0,660.0,650.0,660.0,640.0,660.0,640.0,640.0,2
30_NJ_128,30_NJ_128!,NJ,Sterling High School,Somerdale,NJ,3.1,2025,Biology,Philosophy,540.0,540.0,24,24,22,24,24,640.0,660.0,660.0,650.0,650.0,640.0,650.0,640.0,650.0,4
30_NJ_129,30_NJ_129!,NJ,Sterling High School,Somerdale,NJ,2.9,2024,Biology,History,560.0,550.0,24,23,22,22,23,660.0,650.0,660.0,640.0,640.0,640.0,640.0,640.0,640.0,2
30_NJ_130,30_NJ_130!,NJ,Sterling High School,Somerdale,NJ,3.2,2025,Biology,English,560.0,550.0,23,22,23,22,22,640.0,640.0,650.0,660.0,650.0,660.0,660.0,650.0,660.0,2
30_NJ_131,30_NJ_131!,NJ,Sterling High School,Somerdale,NJ,3.1,2024,Biology,History,550.0,540.0,22,23,24,24,23,650.0,640.0,660.0,650.0,650.0,660.0,650.0,660.0,650.0,2
30_NJ_132,30_NJ_132!,NJ,Sterling High School,Somerdale,NJ,3.0,2024,Biology,English,550.0,540.0,23,22,22,24,23,640.0,660.0,660.0,640.0,660.0,660.0,650.0,650.0,660.0,3
30_NJ_133,30_NJ_133!,NJ,Sterling High School,Somerdale,NJ,3.1,2024,Biology,Philosophy,550.0,560.0,23,23,23,23,23,640.0,640.0,640.0,640.0,660.0,660.0,660.0,660.0,650.0,3
30_NJ_134,30_NJ_134!,NJ,Sterling High School,Somerdale,NJ,3.1,2025,Biology,Psychology,540.0,550.0,22,23,23,24,23,650.0,650.0,660.0,660.0,660.0,650.0,640.0,660.0,650.0,2
30_NJ_135,30_NJ_135!,NJ,Sterling High School,Somerdale,NJ,3.1,2024,Biology,English,560.0,550.0,24,24,23,24,24,650.0,650.0,640.0,660.0,660.0,650.0,640.0,650.0,640.0,4
30_NJ_136,30_NJ_136!,NJ,Sterling High School,Somerdale,NJ,3.1,2025,Biology,History,560.0,560.0,22,22,24,24,23,650.0,640.0,640.0,660.0,650.0,640.0,640.0,640.0,650.0,2
30_NJ_137,30_NJ_137!,NJ,Sterling High School,Somerdale,NJ,2.9,2024,Biology,Philosophy,540.0,560.0,23,24,23,22,23,650.0,650.0,640.0,660.0,640.0,660.0,640.0,650.0,660.0,3
30_NJ_138,30_NJ_138!,NJ,Sterling High School,Somerdale,NJ,3.0,2024,Biology,Philosophy,560.0,550.0,22,22,23,23,22,640.0,650.0,640.0,640.0,650.0,640.0,650.0,650.0,640.0,3
30_NJ_139,30_NJ_139!,NJ,Sterling High School,Somerdale,NJ,2.8,2024,Biology,Philosophy,560.0,550.0,23,23,24,23,23,660.0,640.0,640.0,650.0,650.0,640.0,650.0,660.0,660.0,4
30_NJ_140,30_NJ_140!,NJ,Sterling High School,Somerdale,NJ,2.8,2025,Biology,Philosophy,560.0,550.0,22,22,24,22,22,660.0,650.0,650.0,650.0,660.0,640.0,650.0,650.0,640.0,3
30_NJ_141,30_NJ_141!,NJ,Sterling High School,Somerdale,NJ,3.0,2025,Biology,History,540.0,540.0,22,24,23,23,23,650.0,660.0,640.0,640.0,640.0,660.0,660.0,660.0,660.0,4
30_NJ_142,30_NJ_142!,NJ,Sterling High School,Somerdale,NJ,3.2,2025,Biology,Philosophy,540.0,550.0,23,24,24,24,24,650.0,660.0,640.0,650.0,650.0,650.0,650.0,640.0,640.0,4
30_NJ_143,30_NJ_143!,NJ,Sterling High School,Somerdale,NJ,2.8,2025,Biology,Psychology,560.0,540.0,22,22,24,22,22,640.0,640.0,640.0,640.0,640.0,650.0,660.0,650.0,650.0,3
30_NJ_144,30_NJ_144!,NJ,Sterling High School,Somerdale,NJ,3.1,2024,Biology,Philosophy,540.0,550.0,23,24,24,24,24,650.0,640.0,660.0,640.0,650.0,650.0,650.0,660.0,640.0,2
30_NJ_145,30_NJ_145!,NJ,Sterling High School,Somerdale,NJ,3.2,2024,Biology,English,560.0,550.0,22,23,22,22,22,650.0,640.0,640.0,660.0,650.0,660.0,660.0,640.0,660.0,4
30_NJ_146,30_NJ_146!,NJ,Sterling High School,Somerdale,NJ,3.0,2025,Biology,Philosophy,550.0,540.0,22,23,22,22,22,650.0,640.0,650.0,640.0,640.0,650.0,660.0,640.0,650.0,2
30_NJ_147,30_NJ_147!,NJ,Sterling High School,Somerdale,NJ,2.9,2025,Biology,English,550.0,550.0,23,24,22,23,23,640.0,660.0,660.0,660.0,660.0,640.0,650.0,650.0,640.0,2
30_NJ_148,30_NJ_148!,NJ,Sterling High School,Somerdale,NJ,3.2,2025,Biology,Psychology,540.0,550.0,23,24,23,23,23,660.0,640.0,660.0,660.0,660.0,650.0,640.0,640.0,660.0,2
30_NJ_149,30_NJ_149!,NJ,Sterling High School,Somerdale,NJ,2.9,2024,Biology,History,560.0,540.0,22,23,23,22,22,650.0,650.0,660.0,660.0,650.0,660.0,640.0,660.0,660.0,2
30_NJ_150,30_NJ_150!,NJ,Sterling High School,Somerdale,NJ,2.8,2024,Biology,Philosophy,540.0,560.0,24,22,22,22,22,660.0,640.0,650.0,660.0,660.0,640.0,640.0,640.0,640.0,2
30_NJ_151,30_NJ_151!,NJ,Sterling High School,Somerdale,NJ,3.1,2024,Biology,English,540.0,560.0,23,24,23,24,24,640.0,640.0,640.0,660.0,660.0,640.0,650.0,640.0,660.0,3
30_NJ_152,30_NJ_152!,NJ,Sterling High School,Somerdale,NJ,2.9,2024,Biology,English,540.0,550.0,23,23,23,23,23,650.0,660.0,660.0,660.0,640.0,660.0,650.0,660.0,660.0,2
30_NJ_153,30_NJ_153!,NJ,Sterling High School,Somerdale,NJ,2.9,2024,Biology,English,540.0,550.0,23,22,22,23,22,640.0,650.0,650.0,640.0,660.0,640.0,640.0,650.0,660.0,3
30_NJ_154,30_NJ_154!,NJ,Sterling High School,Somerdale,NJ,3.1,2025,Biology,English,550.0,540.0,22,24,24,23,23,650.0,640.0,640.0,660.0,650.0,640.0,650.0,660.0,640.0,2
30_NJ_155,30_NJ_155!,NJ,Sterling High School,Somerdale,NJ,3.2,2025,Biology,English,540.0,550.0,24,22,24,24,24,650.0,650.0,650.0,650.0,640.0,650.0,640.0,660.0,640.0,4
30_NJ_156,30_NJ_156!,NJ,Sterling High School,Somerdale,NJ,3.1,2025,Biology,English,550.0,560.0,22,24,24,22,23,640.0,660.0,650.0,650.0,640.0,650.0,640.0,660.0,640.0,2
30_NJ_157,30_NJ_157!,NJ,Sterling High School,Somerdale,NJ,2.9,2025,Biology,English,550.0,550.0,24,23,22,23,23,650.0,640.0,640.0,650.0,640.0,640.0,650.0,650.0,640.0,3
30_NJ_158,30_NJ_158!,NJ,Sterling High School,Somerdale,NJ,2.8,2025,Biology,Philosophy,550.0,550.0,22,22,24,22,22,660.0,660.0,640.0,640.0,650.0,650.0,650.0,660.0,640.0,4
30_NJ_159,30_NJ_159!,NJ,Sterling High School,Somerdale,NJ,2.9,2025,Biology,English,550.0,540.0,23,23,24,23,23,650.0,640.0,640.0,650.0,640.0,640.0,640.0,660.0,660.0,3
30_CT_160,30_CT_160!,CT,Parish hill High School,Chaplin,CT,3.1,2024,Biology,Psychology,560.0,550.0,22,24,24,22,23,660.0,650.0,650.0,640.0,660.0,640.0,650.0,640.0,650.0,2
